t  x  y  th  vel  obstacle
76556  0.33236  -1.00462  -179  0.19854  5
76712  0.30258  -1.00495  -179  0.19943  5
76869  0.27267  -1.00517  -179  0.20020  0
77025  0.24264  -1.00531  -179  0.20085  0
77181  0.21251  -1.00539  -179  0.20141  0
77337  0.18230  -1.00541  179  0.20187  0
77494  0.15202  -1.00540  179  0.20225  0
77650  0.12168  -1.00537  179  0.20255  0
77806  0.09130  -1.00532  179  0.20278  0
77962  0.06088  -1.00526  179  0.20294  0
78119  0.03044  -1.00520  179  0.20304  0
78275  -0.00001  -1.00514  179  0.20308  0
78431  -0.03048  -1.00507  179  0.20305  0
78587  -0.06093  -1.00501  179  0.20296  0
78744  -0.09138  -1.00495  179  0.20280  0
78900  -0.12180  -1.00487  179  0.20256  0
79056  -0.15218  -1.00478  179  0.20224  0
79212  -0.18252  -1.00467  179  0.20183  0
79369  -0.21279  -1.00451  179  0.20133  0
79525  -0.24299  -1.00431  179  0.20072  0
79681  -0.27310  -1.00405  179  0.19998  0
79837  -0.30309  -1.00370  179  0.19912  0
79994  -0.33296  -1.00324  178  0.19811  6
80150  -0.36267  -1.00266  178  0.19693  6
80306  -0.39220  -1.00193  178  0.19559  6
80462  -0.42152  -1.00101  177  0.19405  6
80619  -0.45061  -0.99988  177  0.19230  6
80775  -0.47942  -0.99849  176  0.19034  6
80931  -0.50792  -0.99682  175  0.18815  6
81087  -0.53607  -0.99482  175  0.18571  6
81244  -0.56383  -0.99244  174  0.18304  6
81400  -0.59114  -0.98963  173  0.18012  6
81556  -0.61796  -0.98634  171  0.17697  6
81712  -0.64422  -0.98252  170  0.17359  6
81869  -0.66989  -0.97811  168  0.17002  6
82025  -0.69488  -0.97303  166  0.16630  6
82181  -0.71914  -0.96724  164  0.16248  6
82337  -0.74261  -0.96066  161  0.15864  6
82494  -0.76521  -0.95322  158  0.15488  0
82650  -0.78689  -0.94487  155  0.15131  0
82806  -0.80758  -0.93553  152  0.14806  0
82962  -0.82720  -0.92513  148  0.14530  0
83119  -0.84571  -0.91363  143  0.14318  0
83275  -0.86306  -0.90096  139  0.14186  0
83431  -0.87918  -0.88708  134  0.14145  0
83587  -0.89406  -0.87195  129  0.14204  0
83744  -0.90767  -0.85556  125  0.14356  0
83900  -0.92005  -0.83794  120  0.14587  0
84056  -0.93126  -0.81915  116  0.14878  0
84212  -0.94135  -0.79924  113  0.15215  0
84369  -0.95039  -0.77829  110  0.15580  0
84525  -0.95845  -0.75635  107  0.15961  0
84681  -0.96560  -0.73350  104  0.16346  0
84837  -0.97189  -0.70980  102  0.16726  0
84994  -0.97742  -0.68533  100  0.17093  0
85150  -0.98223  -0.66014  99  0.17443  0
85306  -0.98639  -0.63431  97  0.17772  0
85462  -0.98997  -0.60789  96  0.18077  0
85619  -0.99302  -0.58095  95  0.18358  0
85775  -0.99560  -0.55354  94  0.18613  0
85931  -0.99776  -0.52570  93  0.18845  0
86087  -0.99955  -0.49749  92  0.19053  0
86244  -1.00101  -0.46895  92  0.19239  0
86400  -1.00219  -0.44011  91  0.19404  0
86556  -1.00312  -0.41102  91  0.19551  0
86712  -1.00385  -0.38170  91  0.19680  0
86869  -1.00440  -0.35219  90  0.19792  0
87025  -1.00481  -0.32251  90  0.19890  0
87181  -1.00509  -0.29267  90  0.19975  0
87337  -1.00528  -0.26271  90  0.20047  0
87494  -1.00539  -0.23264  90  0.20109  0
87650  -1.00544  -0.20248  90  0.20161  1
87806  -1.00545  -0.17223  89  0.20204  1
87962  -1.00543  -0.14193  89  0.20240  1
88119  -1.00539  -0.11157  89  0.20268  1
88275  -1.00534  -0.08117  89  0.20288  1
88431  -1.00528  -0.05073  89  0.20303  1
88587  -1.00522  -0.02028  89  0.20311  1
88744  -1.00516  0.01019  89  0.20313  1
88900  -1.00510  0.04066  89  0.20308  1
89056  -1.00504  0.07112  89  0.20297  1
89212  -1.00498  0.10156  89  0.20278  1
89369  -1.00491  0.13198  89  0.20252  1
89525  -1.00481  0.16236  89  0.20218  1
89681  -1.00470  0.19269  89  0.20175  1
89838  -1.00454  0.22295  89  0.20122  0
89994  -1.00433  0.25313  89  0.20057  0
90150  -1.00405  0.28321  89  0.19980  0
90306  -1.00368  0.31318  89  0.19889  0
90462  -1.00320  0.34301  88  0.19783  0
90619  -1.00258  0.37268  88  0.19661  0
90775  -1.00181  0.40216  88  0.19520  0
90931  -1.00084  0.43143  87  0.19360  0
91087  -0.99964  0.46044  87  0.19179  0
91244  -0.99819  0.48917  86  0.18975  0
91400  -0.99643  0.51758  85  0.18748  0
91556  -0.99432  0.54562  84  0.18496  0
91713  -0.99182  0.57326  83  0.18220  0
91869  -0.98888  0.60043  82  0.17920  0
92025  -0.98544  0.62709  81  0.17595  0
92181  -0.98144  0.65317  79  0.17250  0
92338  -0.97683  0.67863  77  0.16886  0
92494  -0.97153  0.70340  75  0.16507  0
92650  -0.96549  0.72742  73  0.16122  0
