t  x  y  th  vel  obstacle
72517  -0.97497  -0.63587  108  0.19708  0
72667  -0.98448  -0.60787  112  0.19272  0
72819  -0.99546  -0.58113  115  0.18950  0
72969  -1.00766  -0.55546  118  0.18712  0
73119  -1.02085  -0.53069  120  0.18533  0
73269  -1.03479  -0.50663  121  0.18391  0
73419  -1.04922  -0.48312  122  0.18270  0
73569  -1.06392  -0.46000  122  0.18159  0
73720  -1.07867  -0.43709  122  0.18056  0
73870  -1.09323  -0.41426  121  0.17961  0
74020  -1.10742  -0.39135  120  0.17880  0
74170  -1.12104  -0.36825  118  0.17821  0
74321  -1.13393  -0.34483  116  0.17795  0
74472  -1.14595  -0.32100  114  0.17810  0
74624  -1.15696  -0.29666  111  0.17875  0
74774  -1.16687  -0.27174  108  0.17997  0
74924  -1.17561  -0.24620  105  0.18178  0
75075  -1.18310  -0.21998  103  0.18417  0
75225  -1.18933  -0.19307  100  0.18709  0
75376  -1.19428  -0.16545  97  0.19045  0
75526  -1.19796  -0.13712  94  0.19417  0
75677  -1.20040  -0.10809  92  0.19811  0
75828  -1.20163  -0.07840  90  0.20216  0
75980  -1.20170  -0.04808  88  0.20619  0
76130  -1.20070  -0.01717  86  0.21010  0
76281  -1.19868  0.01428  84  0.21379  0
76431  -1.19573  0.04622  83  0.21718  0
76582  -1.19193  0.07857  82  0.22020  0
76732  -1.18736  0.11128  80  0.22279  0
76883  -1.18209  0.14428  79  0.22492  0
77035  -1.17622  0.17751  79  0.22656  0
77188  -1.16982  0.21088  78  0.22771  0
77338  -1.16294  0.24434  77  0.22836  0
77489  -1.15565  0.27781  77  0.22850  0
77640  -1.14801  0.31122  76  0.22815  0
77792  -1.14006  0.34451  76  0.22733  0
77942  -1.13182  0.37760  75  0.22604  0
78092  -1.12334  0.41042  74  0.22430  0
78243  -1.11461  0.44291  74  0.22214  0
78395  -1.10565  0.47501  73  0.21957  0
78545  -1.09645  0.50663  73  0.21663  0
78696  -1.08700  0.53772  72  0.21333  0
78846  -1.07727  0.56821  71  0.20971  0
78996  -1.06723  0.59802  70  0.20579  0
79147  -1.05684  0.62709  69  0.20163  0
79297  -1.04606  0.65534  67  0.19727  0
79449  -1.03482  0.68272  66  0.19278  0
79600  -1.02307  0.70914  64  0.18823  0
79751  -1.01076  0.73455  61  0.18372  0
79902  -0.99780  0.75887  59  0.17934  0
80053  -0.98413  0.78204  56  0.17522  0
80205  -0.96968  0.80399  53  0.17151  0
80356  -0.95439  0.82468  50  0.16833  0
80507  -0.93819  0.84405  46  0.16584  0
80658  -0.92103  0.86206  42  0.16415  0
80810  -0.90287  0.87868  38  0.16335  0
80960  -0.88366  0.89390  34  0.16339  0
81111  -0.86345  0.90777  30  0.16416  0
81262  -0.84228  0.92034  27  0.16556  0
81413  -0.82018  0.93167  23  0.16745  0
81564  -0.79722  0.94185  20  0.16970  0
81714  -0.77344  0.95094  18  0.17218  0
81865  -0.74891  0.95901  15  0.17480  0
82015  -0.72368  0.96615  13  0.17747  0
82165  -0.69781  0.97243  11  0.18011  0
82315  -0.67136  0.97792  10  0.18267  0
82465  -0.64437  0.98268  8  0.18511  0
82616  -0.61691  0.98680  7  0.18740  0
82767  -0.58903  0.99033  6  0.18952  0
82918  -0.56076  0.99333  5  0.19145  0
83069  -0.53215  0.99586  4  0.19320  0
83221  -0.50325  0.99798  1  0.20325  0
83371  -0.47277  0.99883  -3  0.19467  0
83522  -0.44363  0.99704  -9  0.18621  0
83673  -0.41607  0.99247  -15  0.18044  0
83823  -0.38995  0.98537  -20  0.17697  0
83974  -0.36510  0.97604  -25  0.17530  0
84125  -0.34136  0.96474  -29  0.17491  2
84277  -0.31855  0.95177  -33  0.17532  2
84428  -0.29652  0.93742  -35  0.17611  0
84580  -0.27508  0.92198  -37  0.17697  0
84730  -0.25408  0.90574  -38  0.17767  0
84881  -0.23335  0.88898  -39  0.17807  0
85033  -0.21274  0.87199  -39  0.17813  0
85183  -0.19210  0.85503  -38  0.17786  0
85335  -0.17128  0.83834  -37  0.17735  0
85485  -0.15016  0.82217  -35  0.17674  0
85636  -0.12861  0.80673  -33  0.17618  0
85787  -0.10653  0.79222  -30  0.17585  0
85938  -0.08382  0.77880  -27  0.17595  0
86090  -0.06040  0.76662  -24  0.17661  0
86242  -0.03622  0.75580  -20  0.17794  0
86393  -0.01123  0.74642  -16  0.18002  0
86544  0.01460  0.73856  -13  0.18282  0
86695  0.04128  0.73223  -9  0.18629  0
86846  0.06882  0.72745  -6  0.19031  0
86997  0.09718  0.72420  -3  0.19472  0
87147  0.12633  0.72242  0  0.19934  0
87297  0.15623  0.72205  1  0.20398  0
87447  0.18681  0.72300  3  0.20845  0
87598  0.21800  0.72516  5  0.21259  0
87750  0.24973  0.72841  7  0.21622  0
87904  0.28189  0.73260  8  0.21923  0
88054  0.31439  0.73759  9  0.22148  0
88205  0.34713  0.74323  10  0.22291  0
88356  0.38000  0.74936  11  0.22344  0
88506  0.41289  0.75581  11  0.22304  0
88657  0.44569  0.76243  11  0.22167  0
88808  0.47827  0.76903  11  0.21934  0
88958  0.51054  0.77547  10  0.21606  0
89109  0.54237  0.78158  10  0.21186  0
89260  0.57364  0.78721  9  0.20678  0
89411  0.60426  0.79220  8  0.20091  0
89562  0.63410  0.79642  6  0.19431  0
